expense_id,restaurant_id,exp_date,bills,vendors,wage_advances,repairs,sundries,total_expense
17700,49,2024-06-28,478.29,98.52,408.84,1853.47,90.02,2929.14
17701,49,2024-06-29,608.43,23.98,68.7,1446.45,20.22,2167.78
17702,49,2024-06-30,575.79,141.02,254.37,651.28,19.67,1642.13
17703,49,2024-07-01,573.26,188.06,261.2,1526.81,64.89,2614.22
17704,49,2024-07-02,352.8,162.1,857.71,1553.88,45.89,2972.38
17705,49,2024-07-03,293.21,49.66,984.13,251.49,7.77,1586.26
17706,49,2024-07-04,940.35,115.78,183.64,274.14,40.9,1554.81
17707,49,2024-07-05,102.2,48.85,105.26,535.99,47.17,839.47
17708,49,2024-07-06,571.98,116.35,837.95,1670.62,11.47,3208.37
17709,49,2024-07-07,274.85,30.5,14.06,1059.43,60.22,1439.06
17710,49,2024-07-08,814.88,189.9,18.87,297.1,77.01,1397.76
17711,49,2024-07-09,855.25,89.03,925.55,1105.09,15.78,2990.7
17712,49,2024-07-10,760.32,26.57,236.19,135.5,33.4,1191.98
17713,49,2024-07-11,93.7,41.95,252.85,907.55,79.14,1375.19
17714,49,2024-07-12,351.49,189.57,974.38,1567.44,16.7,3099.58
17715,49,2024-07-13,373.77,128.09,112.72,35.0,28.17,677.75
17716,49,2024-07-14,205.23,151.44,636.38,1307.4,79.48,2379.93
17717,49,2024-07-15,142.29,176.27,422.3,862.38,97.41,1700.65
17718,49,2024-07-16,662.07,158.29,818.38,585.55,70.51,2294.8
17719,49,2024-07-17,577.8,8.84,832.31,179.38,58.72,1657.05
17720,49,2024-07-18,803.71,85.88,877.22,1548.35,71.14,3386.3
17721,49,2024-07-19,265.57,88.82,580.05,1731.04,15.65,2681.13
17722,49,2024-07-20,87.89,197.74,594.45,1385.89,13.34,2279.31
17723,49,2024-07-21,17.79,98.75,923.93,1132.57,92.42,2265.46
17724,49,2024-07-22,728.45,192.95,37.56,392.0,11.21,1362.17
17725,49,2024-07-23,756.41,114.26,952.7,1873.53,24.66,3721.56
17726,49,2024-07-24,23.36,106.93,174.23,1740.71,6.69,2051.92
17727,49,2024-07-25,51.54,86.46,293.07,577.1,71.2,1079.37
17728,49,2024-07-26,230.57,130.13,52.73,1937.73,75.77,2426.93
17729,49,2024-07-27,824.95,179.15,596.65,64.4,5.52,1670.67
17730,49,2024-07-28,36.8,37.37,641.99,195.69,58.53,970.38
17731,49,2024-07-29,459.92,5.05,968.97,1911.92,56.1,3401.96
17732,49,2024-07-30,657.65,105.76,520.06,45.87,7.22,1336.56
17733,49,2024-07-31,544.33,178.15,298.1,1534.04,54.9,2609.52
17734,49,2024-08-01,832.6,90.37,242.11,725.06,50.37,1940.51
17735,49,2024-08-02,927.36,32.87,8.3,1073.19,23.71,2065.43
17736,49,2024-08-03,811.69,173.45,107.51,1608.81,24.89,2726.35
17737,49,2024-08-04,345.63,153.09,314.28,523.8,53.56,1390.36
17738,49,2024-08-05,226.49,161.28,999.43,639.1,70.91,2097.21
17739,49,2024-08-06,114.46,176.8,957.49,1770.37,32.06,3051.18
17740,49,2024-08-07,472.63,162.45,640.83,1686.24,91.89,3054.04
17741,49,2024-08-08,221.44,116.39,765.01,1974.64,92.82,3170.3
17742,49,2024-08-09,38.31,131.77,572.14,703.45,45.2,1490.87
17743,49,2024-08-10,964.7,118.82,409.61,640.03,12.1,2145.26
17744,49,2024-08-11,336.16,161.44,600.62,1563.93,50.19,2712.34
17745,49,2024-08-12,927.51,7.33,572.83,1549.35,44.65,3101.67
17746,49,2024-08-13,989.29,50.77,648.86,65.54,23.9,1778.36
17747,49,2024-08-14,807.52,47.28,147.18,1145.5,67.19,2214.67
17748,49,2024-08-15,804.79,189.7,303.53,107.13,34.25,1439.4
17749,49,2024-08-16,955.05,36.89,423.82,374.67,53.48,1843.91
17750,49,2024-08-17,433.9,81.58,457.52,1683.1,59.61,2715.71
17751,49,2024-08-18,18.16,173.99,170.61,995.66,32.64,1391.06
17752,49,2024-08-19,958.62,32.57,723.86,232.94,56.99,2004.98
17753,49,2024-08-20,600.98,59.53,758.56,1454.04,44.63,2917.74
17754,49,2024-08-21,175.8,26.7,10.49,1369.95,49.83,1632.77
17755,49,2024-08-22,503.35,26.59,937.41,1755.3,40.24,3262.89
17756,49,2024-08-23,223.85,11.19,217.45,875.2,59.0,1386.69
17757,49,2024-08-24,247.81,119.16,226.54,40.9,95.55,729.96
17758,49,2024-08-25,684.58,199.01,314.02,1768.42,51.54,3017.57
17759,49,2024-08-26,425.38,156.66,522.68,548.45,69.79,1722.96
17760,49,2024-08-27,35.45,189.42,392.89,427.8,73.61,1119.17
17761,49,2024-08-28,845.72,107.63,53.41,1964.23,73.2,3044.19
17762,49,2024-08-29,936.41,73.68,94.69,163.57,15.49,1283.84
17763,49,2024-08-30,126.7,167.16,840.37,1462.44,35.42,2632.09
17764,49,2024-08-31,965.54,30.57,322.32,1277.0,63.36,2658.79
17765,49,2024-09-01,440.46,198.84,48.49,524.12,77.17,1289.08
17766,49,2024-09-02,595.07,119.04,855.35,1882.31,92.7,3544.47
17767,49,2024-09-03,832.84,198.97,557.53,187.23,45.13,1821.7
17768,49,2024-09-04,229.06,34.41,403.41,900.93,4.19,1572.0
17769,49,2024-09-05,991.13,45.24,631.54,1852.8,45.63,3566.34
17770,49,2024-09-06,956.58,104.08,193.64,1312.99,2.04,2569.33
17771,49,2024-09-07,140.81,146.19,70.97,1874.04,53.06,2285.07
17772,49,2024-09-08,709.39,65.2,297.69,1365.78,89.73,2527.79
17773,49,2024-09-09,621.51,25.65,443.51,800.46,60.14,1951.27
17774,49,2024-09-10,838.1,136.75,417.94,648.91,42.2,2083.9
17775,49,2024-09-11,366.49,63.8,637.79,62.02,41.17,1171.27
17776,49,2024-09-12,326.55,90.03,558.39,818.81,48.15,1841.93
17777,49,2024-09-13,502.51,96.0,13.19,171.96,71.26,854.92
17778,49,2024-09-14,904.13,160.31,291.69,278.4,5.9,1640.43
17779,49,2024-09-15,241.17,90.98,944.14,398.62,58.3,1733.21
17780,49,2024-09-16,990.78,48.22,468.01,259.78,85.76,1852.55
17781,49,2024-09-17,50.47,146.25,735.25,975.37,54.02,1961.36
17782,49,2024-09-18,303.21,141.94,530.52,1856.58,14.38,2846.63
17783,49,2024-09-19,12.48,8.96,398.47,1500.71,15.48,1936.1
17784,49,2024-09-20,964.59,169.03,414.69,1866.19,30.55,3445.05
17785,49,2024-09-21,842.62,44.23,789.4,1117.68,59.92,2853.85
17786,49,2024-09-22,483.78,119.46,695.18,833.62,61.03,2193.07
17787,49,2024-09-23,297.73,3.95,719.48,58.3,71.68,1151.14
17788,49,2024-09-24,472.75,98.95,436.97,1171.06,69.81,2249.54
17789,49,2024-09-25,786.45,124.35,304.86,1668.98,52.67,2937.31
17790,49,2024-09-26,380.26,27.91,208.69,199.35,10.04,826.25
17791,49,2024-09-27,404.14,77.48,262.57,1794.06,18.43,2556.68
17792,49,2024-09-28,447.6,189.84,360.58,248.61,85.52,1332.15
17793,49,2024-09-29,576.06,14.68,526.79,394.7,92.09,1604.32
17794,49,2024-09-30,707.54,51.41,284.67,1011.59,19.01,2074.22
17795,49,2024-10-01,181.11,88.4,21.95,916.26,21.59,1229.31
17796,49,2024-10-02,55.32,151.95,885.11,1644.96,64.36,2801.7
17797,49,2024-10-03,204.39,164.19,165.14,936.68,64.06,1534.46
17798,49,2024-10-04,30.97,12.05,840.36,433.75,56.95,1374.08
17799,49,2024-10-05,63.26,120.97,468.01,689.98,4.82,1347.04
17800,49,2024-10-06,767.52,83.97,607.32,76.36,93.79,1628.96
17801,49,2024-10-07,118.17,180.88,356.59,242.24,70.74,968.62
17802,49,2024-10-08,343.79,90.07,516.7,516.47,2.0,1469.03
17803,49,2024-10-09,943.33,173.04,860.1,1614.08,17.74,3608.29
17804,49,2024-10-10,900.49,105.13,869.47,1607.25,18.41,3500.75
17805,49,2024-10-11,882.6,135.57,743.74,495.49,35.43,2292.83
17806,49,2024-10-12,411.72,23.89,175.25,43.57,99.71,754.14
17807,49,2024-10-13,671.61,17.17,746.28,1707.0,57.34,3199.4
17808,49,2024-10-14,639.43,109.37,779.6,130.96,43.58,1702.94
17809,49,2024-10-15,445.35,118.91,255.07,108.75,29.29,957.37
17810,49,2024-10-16,970.59,163.43,481.31,1135.75,70.11,2821.19
17811,49,2024-10-17,371.55,29.97,270.86,568.66,31.61,1272.65
17812,49,2024-10-18,733.96,16.67,857.43,85.43,22.12,1715.61
17813,49,2024-10-19,821.39,188.56,195.81,193.53,39.95,1439.24
17814,49,2024-10-20,371.78,25.69,892.0,425.04,27.73,1742.24
17815,49,2024-10-21,476.83,195.21,685.35,809.13,84.68,2251.2
17816,49,2024-10-22,521.27,104.94,136.64,718.83,21.2,1502.88
17817,49,2024-10-23,545.4,198.16,437.8,560.25,14.29,1755.9
17818,49,2024-10-24,562.67,196.38,756.67,1987.49,66.75,3569.96
17819,49,2024-10-25,71.17,192.3,700.82,1763.74,97.97,2826.0
17820,49,2024-10-26,426.48,47.46,152.59,1397.5,11.89,2035.92
17821,49,2024-10-27,568.2,91.08,573.95,160.07,58.32,1451.62
17822,49,2024-10-28,757.05,196.22,79.06,745.87,18.67,1796.87
17823,49,2024-10-29,866.75,115.86,725.46,441.02,38.66,2187.75
17824,49,2024-10-30,914.51,112.14,45.63,773.03,98.35,1943.66
17825,49,2024-10-31,188.41,124.48,263.73,760.78,36.77,1374.17
17826,49,2024-11-01,889.38,55.31,420.29,186.68,27.52,1579.18
17827,49,2024-11-02,543.54,180.51,452.2,771.57,9.23,1957.05
17828,49,2024-11-03,110.36,120.53,562.49,203.67,16.8,1013.85
17829,49,2024-11-04,204.83,70.44,541.18,1588.23,86.8,2491.48
17830,49,2024-11-05,559.15,4.32,638.15,178.8,11.54,1391.96
17831,49,2024-11-06,978.35,145.35,984.9,802.42,94.67,3005.69
17832,49,2024-11-07,627.17,196.85,546.96,125.53,24.33,1520.84
17833,49,2024-11-08,92.92,110.46,288.5,1595.46,48.03,2135.37
17834,49,2024-11-09,877.9,158.36,602.4,1678.7,43.88,3361.24
17835,49,2024-11-10,83.12,165.82,481.98,724.08,10.38,1465.38
17836,49,2024-11-11,204.33,162.38,260.63,254.36,2.69,884.39
17837,49,2024-11-12,825.36,11.27,778.28,1546.6,88.0,3249.51
17838,49,2024-11-13,211.36,185.55,531.59,1175.13,40.6,2144.23
17839,49,2024-11-14,851.75,135.81,965.25,973.32,63.28,2989.41
17840,49,2024-11-15,72.11,29.9,672.88,487.38,70.88,1333.15
17841,49,2024-11-16,552.04,145.03,906.19,1078.26,28.28,2709.8
17842,49,2024-11-17,644.4,26.7,537.64,1344.92,28.98,2582.64
17843,49,2024-11-18,997.7,84.15,662.67,418.27,53.04,2215.83
17844,49,2024-11-19,286.2,85.61,464.62,657.42,5.62,1499.47
17845,49,2024-11-20,721.35,45.17,345.77,1433.85,18.43,2564.57
17846,49,2024-11-21,764.73,156.38,889.73,1267.76,29.91,3108.51
17847,49,2024-11-22,899.83,174.35,262.37,624.7,75.55,2036.8
17848,49,2024-11-23,711.79,162.4,375.58,780.68,24.16,2054.61
17849,49,2024-11-24,718.7,54.02,487.56,1548.04,77.93,2886.25
17850,49,2024-11-25,22.47,127.78,553.1,93.14,26.48,822.97
17851,49,2024-11-26,832.6,148.63,547.42,1865.42,59.71,3453.78
17852,49,2024-11-27,488.71,154.5,843.39,971.91,32.88,2491.39
17853,49,2024-11-28,714.75,182.31,997.96,684.61,7.22,2586.85
17854,49,2024-11-29,225.14,42.7,983.06,1288.58,80.82,2620.3
17855,49,2024-11-30,114.14,131.79,811.46,1246.96,72.1,2376.45
17856,49,2024-12-01,46.66,35.65,83.41,1106.4,76.34,1348.46
17857,49,2024-12-02,841.92,74.45,183.74,72.01,57.09,1229.21
17858,49,2024-12-03,81.5,43.92,438.35,808.85,47.02,1419.64
17859,49,2024-12-04,912.99,63.43,160.15,1585.16,94.77,2816.5
17860,49,2024-12-05,562.59,142.75,581.28,574.78,83.33,1944.73
17861,49,2024-12-06,722.6,189.39,507.8,524.57,47.55,1991.91
17862,49,2024-12-07,252.25,40.6,338.69,807.36,67.16,1506.06
17863,49,2024-12-08,723.26,121.16,515.59,1111.23,62.1,2533.34
17864,49,2024-12-09,800.8,67.68,634.88,1363.38,49.21,2915.95
17865,49,2024-12-10,531.59,27.52,494.08,1127.66,52.84,2233.69
17866,49,2024-12-11,172.55,46.52,15.19,673.4,45.34,953.0
17867,49,2024-12-12,310.75,114.28,404.81,1579.13,34.49,2443.46
17868,49,2024-12-13,942.62,126.41,310.37,1021.92,35.13,2436.45
17869,49,2024-12-14,325.58,10.91,745.16,847.47,52.36,1981.48
17870,49,2024-12-15,250.52,61.68,352.81,141.91,82.2,889.12
17871,49,2024-12-16,202.31,112.61,501.45,498.46,12.11,1326.94
17872,49,2024-12-17,13.01,34.56,588.61,25.4,47.45,709.03
17873,49,2024-12-18,834.82,41.51,240.97,59.92,27.23,1204.45
17874,49,2024-12-19,505.25,63.32,329.32,1675.94,12.22,2586.05
17875,49,2024-12-20,447.56,135.76,143.86,1807.02,86.8,2621.0
17876,49,2024-12-21,139.67,110.82,793.32,1563.06,62.02,2668.89
17877,49,2024-12-22,3.51,85.84,307.77,110.75,12.75,520.62
17878,49,2024-12-23,71.78,16.24,198.33,1544.42,68.38,1899.15
17879,49,2024-12-24,557.73,72.97,571.34,1782.51,12.09,2996.64
17880,49,2024-12-25,754.4,14.82,292.93,1905.27,52.24,3019.66
17881,49,2024-12-26,389.46,76.78,344.43,975.71,69.14,1855.52
17882,49,2024-12-27,665.29,143.62,451.3,1647.69,84.87,2992.77
17883,49,2024-12-28,439.02,114.83,593.45,1452.57,26.95,2626.82
17884,49,2024-12-29,417.41,98.75,882.98,1125.52,22.62,2547.28
17885,49,2024-12-30,797.79,71.84,923.41,1321.99,98.32,3213.35
17886,50,2024-01-01,564.68,22.56,591.99,885.47,6.03,2070.73
17887,50,2024-01-02,209.77,177.55,160.39,1628.98,95.83,2272.52
17888,50,2024-01-03,751.04,33.53,238.56,134.87,90.9,1248.9
17889,50,2024-01-04,5.51,84.83,599.98,1992.1,6.77,2689.19
17890,50,2024-01-05,294.88,189.89,117.19,1360.59,96.2,2058.75
17891,50,2024-01-06,791.99,87.28,474.41,426.49,88.42,1868.59
17892,50,2024-01-07,916.05,1.96,103.77,470.18,65.73,1557.69
17893,50,2024-01-08,561.31,79.74,684.34,1965.44,79.06,3369.89
17894,50,2024-01-09,147.0,186.47,739.83,552.74,26.82,1652.86
17895,50,2024-01-10,899.31,23.11,438.87,1301.97,38.34,2701.6
17896,50,2024-01-11,256.95,189.58,437.9,1173.32,52.3,2110.05
17897,50,2024-01-12,961.42,8.85,424.66,663.5,6.06,2064.49
17898,50,2024-01-13,20.42,62.36,801.53,1493.32,90.22,2467.85
17899,50,2024-01-14,204.12,32.24,116.27,508.96,94.11,955.7
17900,50,2024-01-15,742.1,109.52,933.59,145.85,26.14,1957.2
17901,50,2024-01-16,704.83,108.82,738.25,1878.36,36.87,3467.13
17902,50,2024-01-17,763.65,130.55,900.48,435.82,64.13,2294.63
17903,50,2024-01-18,865.19,117.21,926.71,171.34,8.39,2088.84
17904,50,2024-01-19,821.5,138.79,236.85,271.93,76.71,1545.78
17905,50,2024-01-20,959.87,180.23,30.77,534.29,48.98,1754.14
17906,50,2024-01-21,178.52,98.4,793.82,1799.22,85.36,2955.32
17907,50,2024-01-22,816.66,170.16,264.92,1755.57,72.71,3080.02
17908,50,2024-01-23,288.1,63.94,75.84,745.38,16.01,1189.27
17909,50,2024-01-24,346.51,152.24,1.38,1575.76,82.71,2158.6
17910,50,2024-01-25,304.26,194.06,845.18,561.66,18.11,1923.27
17911,50,2024-01-26,556.91,79.42,404.87,363.61,22.6,1427.41
17912,50,2024-01-27,910.24,34.49,127.87,429.73,35.94,1538.27
17913,50,2024-01-28,60.08,22.12,346.29,1893.29,42.71,2364.49
17914,50,2024-01-29,195.83,2.09,668.93,452.0,38.78,1357.63
17915,50,2024-01-30,437.78,129.15,232.3,870.28,21.13,1690.64
17916,50,2024-01-31,284.39,50.07,388.6,1729.0,49.46,2501.52
17917,50,2024-02-01,567.98,115.48,87.74,1713.44,63.99,2548.63
17918,50,2024-02-02,131.06,72.5,39.45,1209.49,90.98,1543.48
17919,50,2024-02-03,586.53,126.05,932.96,1282.31,91.56,3019.41
17920,50,2024-02-04,952.37,105.74,91.7,492.91,64.98,1707.7
17921,50,2024-02-05,474.44,156.69,353.97,1420.68,22.32,2428.1
17922,50,2024-02-06,831.19,11.16,25.28,406.22,84.44,1358.29
17923,50,2024-02-07,521.61,55.88,475.15,1542.31,15.52,2610.47
17924,50,2024-02-08,245.78,90.95,878.48,845.41,59.65,2120.27
17925,50,2024-02-09,285.86,178.47,421.69,1961.9,99.75,2947.67
17926,50,2024-02-10,915.52,103.64,911.95,1919.45,91.19,3941.75
17927,50,2024-02-11,369.45,165.61,635.02,1282.05,44.13,2496.26
17928,50,2024-02-12,186.64,35.56,489.22,1770.26,57.08,2538.76
17929,50,2024-02-13,855.52,38.14,781.88,1289.42,36.98,3001.94
17930,50,2024-02-14,47.07,105.23,559.23,1177.84,68.93,1958.3
17931,50,2024-02-15,578.79,89.88,208.32,489.71,12.0,1378.7
17932,50,2024-02-16,417.59,65.62,181.02,639.93,3.16,1307.32
17933,50,2024-02-17,656.31,195.36,549.33,1004.93,71.64,2477.57
17934,50,2024-02-18,972.82,76.65,245.58,1595.17,52.82,2943.04
17935,50,2024-02-19,271.78,191.31,674.95,1613.56,87.75,2839.35
17936,50,2024-02-20,770.74,75.33,844.61,430.37,47.56,2168.61
17937,50,2024-02-21,498.36,186.71,622.1,1274.32,60.31,2641.8
17938,50,2024-02-22,154.72,87.09,378.37,432.78,13.22,1066.18
17939,50,2024-02-23,673.18,105.23,678.11,690.46,59.01,2205.99
17940,50,2024-02-24,547.91,106.28,956.12,319.14,9.12,1938.57
17941,50,2024-02-25,297.18,102.98,591.18,390.19,75.71,1457.24
17942,50,2024-02-26,381.96,43.56,403.99,850.14,64.06,1743.71
17943,50,2024-02-27,10.12,119.59,817.95,1552.76,13.67,2514.09
17944,50,2024-02-28,963.68,26.74,110.05,1055.68,32.71,2188.86
17945,50,2024-02-29,708.31,72.61,172.72,351.05,40.83,1345.52
17946,50,2024-03-01,381.71,62.45,188.84,357.74,58.03,1048.77
17947,50,2024-03-02,709.44,20.11,468.4,1739.09,40.42,2977.46
17948,50,2024-03-03,353.59,20.01,325.76,1078.74,47.45,1825.55
17949,50,2024-03-04,282.89,79.59,610.24,1478.61,15.22,2466.55
17950,50,2024-03-05,545.11,91.83,797.8,946.58,24.64,2405.96
17951,50,2024-03-06,910.92,67.76,63.01,1876.75,20.33,2938.77
17952,50,2024-03-07,61.5,2.03,847.62,926.74,55.9,1893.79
17953,50,2024-03-08,745.61,39.55,617.16,1667.23,73.74,3143.29
17954,50,2024-03-09,220.33,180.66,404.56,265.02,44.25,1114.82
17955,50,2024-03-10,837.87,98.14,962.97,1423.36,25.96,3348.3
17956,50,2024-03-11,848.52,15.21,523.09,846.4,72.4,2305.62
17957,50,2024-03-12,402.67,172.19,695.6,1645.05,40.37,2955.88
17958,50,2024-03-13,852.96,6.37,46.63,518.34,71.72,1496.02
17959,50,2024-03-14,703.38,182.48,394.8,1766.17,15.26,3062.09
17960,50,2024-03-15,487.58,157.0,188.43,1083.3,15.64,1931.95
17961,50,2024-03-16,218.07,56.62,969.51,1989.25,44.53,3277.98
17962,50,2024-03-17,571.43,124.94,241.77,1842.75,88.91,2869.8
17963,50,2024-03-18,22.77,41.77,273.06,1282.92,18.47,1638.99
17964,50,2024-03-19,223.7,13.85,179.81,1634.04,72.09,2123.49
17965,50,2024-03-20,23.05,69.82,896.24,1284.26,44.36,2317.73
17966,50,2024-03-21,98.76,160.02,140.28,1903.22,90.78,2393.06
17967,50,2024-03-22,876.61,51.12,955.82,337.06,52.47,2273.08
17968,50,2024-03-23,912.67,87.51,405.23,629.4,51.72,2086.53
17969,50,2024-03-24,414.06,124.33,755.09,1789.77,94.2,3177.45
17970,50,2024-03-25,797.78,14.83,571.97,1160.17,70.6,2615.35
17971,50,2024-03-26,735.79,165.41,370.48,219.14,35.81,1526.63
17972,50,2024-03-27,397.53,190.17,291.57,447.57,89.35,1416.19
17973,50,2024-03-28,381.2,15.8,124.51,1304.62,26.29,1852.42
17974,50,2024-03-29,545.36,142.34,491.73,1429.48,33.19,2642.1
17975,50,2024-03-30,625.03,11.52,260.77,540.45,81.4,1519.17
17976,50,2024-03-31,32.3,166.45,118.52,1453.03,38.04,1808.34
17977,50,2024-04-01,413.39,115.47,744.39,1863.83,49.06,3186.14
17978,50,2024-04-02,872.3,47.17,156.74,387.06,65.14,1528.41
17979,50,2024-04-03,773.13,31.86,402.64,203.92,8.71,1420.26
17980,50,2024-04-04,133.45,120.21,675.45,753.19,7.61,1689.91
17981,50,2024-04-05,31.43,177.45,277.57,1422.63,31.83,1940.91
17982,50,2024-04-06,800.45,199.83,79.33,961.69,40.17,2081.47
17983,50,2024-04-07,181.68,155.9,495.48,1811.75,47.43,2692.24
17984,50,2024-04-08,507.73,147.44,143.34,101.31,90.73,990.55
17985,50,2024-04-09,215.32,167.81,834.85,1540.64,50.69,2809.31
17986,50,2024-04-10,259.15,129.95,107.41,286.53,36.37,819.41
17987,50,2024-04-11,846.62,177.29,150.02,717.3,13.53,1904.76
17988,50,2024-04-12,830.15,88.44,597.44,1872.51,94.09,3482.63
17989,50,2024-04-13,335.11,182.1,166.62,188.66,41.15,913.64
17990,50,2024-04-14,279.79,196.91,725.07,1848.44,84.59,3134.8
17991,50,2024-04-15,192.03,88.58,486.25,700.15,49.61,1516.62
17992,50,2024-04-16,401.18,103.26,2.8,1956.33,66.49,2530.06
17993,50,2024-04-17,266.28,187.64,26.05,1049.71,88.15,1617.83
17994,50,2024-04-18,754.54,38.33,980.94,1841.03,55.89,3670.73
17995,50,2024-04-19,102.07,64.38,295.88,309.83,61.58,833.74
17996,50,2024-04-20,333.74,144.55,354.17,197.78,59.15,1089.39
17997,50,2024-04-21,902.92,143.05,328.17,1634.62,65.33,3074.09
17998,50,2024-04-22,361.9,190.81,232.41,679.56,97.11,1561.79
17999,50,2024-04-23,93.27,58.38,197.42,1848.54,96.67,2294.28
18000,50,2024-04-24,194.5,87.03,578.32,1326.27,91.02,2277.14
18001,50,2024-04-25,352.74,65.67,606.48,1467.89,4.78,2497.56
18002,50,2024-04-26,75.98,90.22,381.58,531.19,43.27,1122.24
18003,50,2024-04-27,293.45,140.89,223.87,1604.19,33.34,2295.74
18004,50,2024-04-28,293.17,119.78,443.24,314.21,15.46,1185.86
18005,50,2024-04-29,558.29,116.31,898.71,1316.66,12.95,2902.92
18006,50,2024-04-30,76.44,143.11,704.79,316.68,12.98,1254.0
18007,50,2024-05-01,514.56,119.88,294.65,1734.15,60.23,2723.47
18008,50,2024-05-02,852.97,167.45,240.71,1532.01,55.76,2848.9
18009,50,2024-05-03,268.89,60.41,564.4,1590.21,78.86,2562.77
18010,50,2024-05-04,295.15,194.81,853.95,1768.13,72.4,3184.44
18011,50,2024-05-05,707.85,135.03,613.22,698.15,54.79,2209.04
18012,50,2024-05-06,222.92,44.6,629.45,1626.47,79.44,2602.88
18013,50,2024-05-07,352.92,129.04,572.3,1341.43,51.57,2447.26
18014,50,2024-05-08,24.05,112.4,840.97,286.83,76.74,1340.99
18015,50,2024-05-09,441.95,17.73,746.54,172.42,13.93,1392.57
18016,50,2024-05-10,191.45,144.55,512.14,1144.17,50.13,2042.44
18017,50,2024-05-11,598.52,186.87,779.14,739.72,69.17,2373.42
18018,50,2024-05-12,449.8,47.49,878.55,1235.84,48.48,2660.16
18019,50,2024-05-13,745.65,139.28,885.75,135.34,62.61,1968.63
18020,50,2024-05-14,718.53,56.07,1.29,1035.58,77.3,1888.77
18021,50,2024-05-15,112.81,122.06,287.35,1428.09,39.64,1989.95
18022,50,2024-05-16,932.09,121.17,218.84,886.71,78.54,2237.35
18023,50,2024-05-17,44.49,196.02,905.24,1062.4,57.07,2265.22
18024,50,2024-05-18,398.76,96.9,673.49,669.54,34.51,1873.2
18025,50,2024-05-19,21.43,157.02,746.47,858.61,82.39,1865.92
18026,50,2024-05-20,28.69,35.19,740.26,959.38,9.04,1772.56
18027,50,2024-05-21,879.31,94.73,314.47,1817.07,22.19,3127.77
18028,50,2024-05-22,572.77,98.35,6.65,1482.75,41.08,2201.6
18029,50,2024-05-23,82.85,36.03,590.69,199.69,78.85,988.11
18030,50,2024-05-24,247.11,177.86,962.07,1127.11,56.78,2570.93
18031,50,2024-05-25,676.24,37.54,993.61,1994.4,92.68,3794.47
18032,50,2024-05-26,150.77,192.65,107.12,823.66,91.72,1365.92
18033,50,2024-05-27,619.36,11.14,755.44,1871.65,1.51,3259.1
18034,50,2024-05-28,664.62,83.08,88.49,1890.15,20.61,2746.95
18035,50,2024-05-29,870.56,36.4,981.32,422.4,31.59,2342.27
18036,50,2024-05-30,672.39,82.66,569.85,594.95,76.17,1996.02
18037,50,2024-05-31,519.53,131.34,826.56,455.8,65.75,1998.98
18038,50,2024-06-01,906.39,52.73,730.68,1330.45,26.74,3046.99
18039,50,2024-06-02,168.43,49.13,160.62,299.4,60.03,737.61
18040,50,2024-06-03,59.01,58.03,301.59,686.86,56.19,1161.68
18041,50,2024-06-04,737.64,165.9,737.13,964.51,26.06,2631.24
18042,50,2024-06-05,146.54,85.14,492.37,1990.34,81.42,2795.81
18043,50,2024-06-06,277.23,25.92,696.44,1917.6,62.82,2980.01
18044,50,2024-06-07,894.63,118.34,705.17,1256.32,50.77,3025.23
18045,50,2024-06-08,104.46,24.46,305.35,505.36,78.71,1018.34
18046,50,2024-06-09,811.78,15.55,424.53,821.67,35.65,2109.18
18047,50,2024-06-10,628.55,122.57,598.97,435.01,75.67,1860.77
18048,50,2024-06-11,851.54,147.46,755.58,722.35,88.16,2565.09
18049,50,2024-06-12,573.41,57.34,615.32,596.79,3.42,1846.28
18050,50,2024-06-13,465.23,47.46,71.13,1627.49,97.21,2308.52
18051,50,2024-06-14,122.66,79.22,325.05,1839.5,70.13,2436.56
18052,50,2024-06-15,404.22,175.08,323.91,1078.29,68.26,2049.76
18053,50,2024-06-16,699.29,102.47,255.35,1439.37,3.36,2499.84
18054,50,2024-06-17,915.77,23.61,447.07,193.82,92.82,1673.09
18055,50,2024-06-18,891.01,180.01,845.64,199.88,73.79,2190.33
18056,50,2024-06-19,455.03,56.4,912.78,1439.15,61.38,2924.74
18057,50,2024-06-20,866.12,25.38,919.45,927.46,41.53,2779.94
18058,50,2024-06-21,854.47,23.83,395.27,1185.46,1.59,2460.62
18059,50,2024-06-22,785.31,92.17,496.95,1722.79,43.02,3140.24
18060,50,2024-06-23,527.63,138.28,705.21,1352.83,19.14,2743.09
18061,50,2024-06-24,717.19,169.67,585.92,604.71,61.08,2138.57
18062,50,2024-06-25,827.62,48.48,192.95,510.08,63.85,1642.98
18063,50,2024-06-26,176.35,196.11,697.57,554.03,37.9,1661.96
18064,50,2024-06-27,508.97,190.3,764.45,1095.38,69.82,2628.92
18065,50,2024-06-28,268.88,5.74,748.23,330.85,73.83,1427.53
18066,50,2024-06-29,421.73,5.74,639.54,728.63,93.05,1888.69
18067,50,2024-06-30,137.85,112.56,261.47,1679.19,10.0,2201.07
